Date,DJX,SPX,HKX,NKX,DAX,UKX
04/25/11,12479.88,1335.25,24138.31,9671.96,7295.49,6018.3
04/26/11,12595.37,1347.24,24007.38,9558.69,7356.51,6069.36
04/27/11,12690.96,1355.66,23892.84,9691.84,7404.95,6068.16
04/28/11,12763.31,1360.48,23805.63,9849.74,7475.22,6069.9
04/29/11,12810.54,1363.61,23720.81,9849.74,7514.46,6069.9
2/5/11,12807.36,1361.22,23720.81,10004.2,7527.64,6069.9
3/5/11,12807.51,1356.62,23633.25,10004.2,7500.7,6082.88
4/5/11,12723.58,1347.32,23315.24,10004.2,7373.93,5984.07
5/5/11,12584.17,1335.1,23261.61,10004.2,7376.96,5919.98
6/5/11,12638.74,1340.2,23159.14,9859.2,7492.25,5976.77
9/5/11,12684.68,1346.29,23336,9794.38,7410.52,5942.69
10/5/11,12760.36,1357.16,23336,9818.76,7501.52,6018.89
11/5/11,12630.03,1342.08,23291.8,9864.26,7495.05,5976
12/5/11,12695.92,1348.65,23073.76,9716.65,7443.95,5944.96
05/13/11,12595.75,1337.77,23276.27,9648.77,7403.31,5925.87
05/16/11,12548.37,1329.47,22960.63,9558.3,7387.54,5923.69
05/17/11,12479.58,1328.98,22901.08,9567.02,7256.65,5861
05/18/11,12560.18,1340.68,23011.14,9662.08,7303.53,5923.49
05/19/11,12605.32,1343.6,23163.38,9620.82,7358.23,5955.99
05/20/11,12512.04,1333.27,23199.39,9607.08,7266.82,5948.49
05/23/11,12381.26,1317.37,22711.02,9460.63,7121.52,5835.89
05/24/11,12356.21,1316.28,22730.78,9477.17,7150.66,5858.41
05/25/11,12394.66,1320.47,22747.28,9422.88,7170.94,5870.14
05/26/11,12402.76,1325.69,22900.79,9562.05,7114.09,5880.99
05/27/11,12441.58,1331.1,23118.07,9521.94,7163.47,5938.87
05/30/11,12441.58,1331.1,23184.32,9504.97,7160.3,5938.87
05/31/11,12569.79,1345.2,23684.13,9693.73,7293.69,5989.99
1/6/11,12290.14,1314.55,23626.43,9719.61,7217.43,5928.61
2/6/11,12248.55,1312.94,23253.84,9555.04,7074.12,5847.92
3/6/11,12151.26,1300.16,22949.56,9492.21,7109.03,5855.01
6/6/11,12089.96,1286.17,22949.56,9380.35,7084.57,5863.16
7/6/11,12070.81,1284.94,22868.67,9442.95,7103.25,5864.65
8/6/11,12048.94,1279.56,22661.63,9449.46,7060.23,5808.89
9/6/11,12124.36,1289,22609.83,9467.15,7159.66,5856.34
10/6/11,11951.91,1270.98,22420.37,9514.44,7069.9,5765.8
06/13/11,11952.97,1271.83,22508.08,9448.21,7085.14,5773.46
06/14/11,12076.11,1287.87,22496,9547.79,7204.79,5803.13
06/15/11,11897.27,1265.42,22343.77,9574.32,7115.08,5742.55
06/16/11,11961.52,1267.64,21953.11,9411.28,7110.2,5698.81
06/17/11,12004.36,1271.5,21695.26,9351.4,7164.05,5714.94
06/20/11,12080.38,1278.36,21599.51,9354.32,7150.21,5693.39
06/21/11,12190.01,1295.52,21850.59,9459.66,7285.51,5775.31
06/22/11,12109.67,1287.14,21859.97,9629.43,7278.19,5772.99
06/23/11,12050,1283.5,21759.14,9596.74,7149.44,5674.38
06/24/11,11934.58,1268.45,22171.95,9678.71,7121.38,5697.72
06/27/11,12043.56,1280.1,22041.77,9578.31,7107.9,5722.34
06/28/11,12188.69,1296.67,22061.78,9648.98,7170.43,5766.88
06/29/11,12261.42,1307.41,22061.18,9797.26,7294.14,5855.95
06/30/11,12414.34,1320.64,22398.1,9816.09,7376.24,5945.71
1/7/11,12582.77,1339.67,22398.1,9868.07,7419.44,5989.76
4/7/11,12582.77,1339.67,22770.47,9965.09,7442.96,6017.54
5/7/11,12569.87,1337.88,22747.95,9972.46,7439.44,6024.03
6/7/11,12626.02,1339.22,22517.55,10082.48,7431.19,6002.92
7/7/11,12719.49,1353.22,22530.18,10071.14,7471.44,6054.55
8/7/11,12657.2,1343.8,22726.43,10137.73,7402.73,5990.58
11/7/11,12505.76,1319.49,22347.23,10069.53,7230.25,5929.16
12/7/11,12446.88,1313.64,21663.16,9925.92,7174.14,5868.96
07/13/11,12491.61,1317.72,21926.88,9963.14,7267.87,5906.43
07/14/11,12437.12,1308.87,21940.2,9936.12,7214.74,5846.95
07/15/11,12479.73,1316.14,21875.38,9974.47,7220.12,5843.66
07/18/11,12385.16,1305.44,21804.75,9974.47,7107.92,5752.81
07/19/11,12587.42,1326.73,21902.4,9889.72,7192.67,5789.99
07/20/11,12571.91,1325.84,22003.69,10005.9,7221.36,5853.82
07/21/11,12724.41,1343.8,21987.29,10010.39,7290.14,5899.89
07/22/11,12681.16,1345.02,22444.8,10132.11,7326.39,5935.02
07/25/11,12592.8,1337.43,22293.29,10050.01,7344.54,5925.26
07/26/11,12501.3,1331.94,22572.08,10097.72,7349.45,5929.73
07/27/11,12302.55,1304.89,22541.69,10047.19,7252.68,5856.58
07/28/11,12240.11,1300.67,22570.74,9901.35,7190.06,5873.21
07/29/11,12143.24,1292.28,22440.25,9833.03,7158.77,5815.19
1/8/11,12132.49,1286.94,22663.37,9965.01,6953.98,5774.43
2/8/11,11866.62,1254.05,22421.46,9844.59,6796.75,5718.39
3/8/11,11896.44,1260.34,21992.72,9637.14,6640.59,5584.51
4/8/11,11383.68,1200.07,21884.74,9659.18,6414.76,5393.14
5/8/11,11444.61,1199.38,20946.14,9299.88,6236.16,5246.99
8/8/11,10809.85,1119.46,20490.57,9097.56,5923.27,5068.95
9/8/11,11239.77,1172.53,19330.7,8944.48,5917.08,5164.92
10/8/11,10719.94,1120.76,19783.67,9038.74,5613.42,5007.16
11/8/11,11143.31,1172.64,19595.14,8981.94,5797.66,5162.83
12/8/11,11269.02,1178.81,19620.01,8963.72,5997.74,5320.03
08/15/11,11482.9,1204.49,20260.1,9086.41,6022.24,5350.58
08/16/11,11405.93,1192.76,20212.08,9107.43,5994.9,5357.63
08/17/11,11410.21,1193.89,20289.03,9057.26,5948.94,5331.6
08/18/11,10990.58,1140.65,20016.27,8943.76,5602.8,5092.23
08/19/11,10817.65,1123.53,19399.92,8719.24,5480,5040.76
08/22/11,10854.65,1123.82,19486.87,8628.13,5473.78,5095.3
08/23/11,11176.76,1162.35,19875.53,8733.01,5532.38,5129.42
08/24/11,11320.71,1177.6,19466.79,8639.61,5681.08,5205.85
08/25/11,11149.82,1159.27,19752.48,8772.36,5584.14,5131.1
08/26/11,11284.54,1176.8,19582.88,8797.78,5537.48,5129.92
08/29/11,11539.25,1210.08,19865.11,8851.35,5670.07,5129.92
08/30/11,11559.95,1212.92,20204.17,8953.9,5643.92,5268.66
08/31/11,11613.53,1218.89,20534.85,8955.2,5784.85,5394.53
1/9/11,11493.57,1204.42,20585.33,9060.8,5730.63,5418.65
2/9/11,11240.26,1173.97,20212.91,8950.74,5538.33,5292.03
5/9/11,11240.26,1173.97,19616.4,8784.46,5246.18,5102.58
6/9/11,11139.3,1165.24,19710.5,8590.57,5193.97,5156.84
7/9/11,11414.86,1198.62,20048,8763.41,5405.53,5318.59
8/9/11,11295.81,1185.9,19912.82,8793.12,5408.46,5340.38
9/9/11,10992.13,1154.23,19866.63,8737.66,5189.93,5214.65
12/9/11,11061.12,1162.27,19030.54,8535.67,5072.33,5129.62
09/13/11,11105.85,1172.87,19030.54,8616.55,5166.36,5174.25
09/14/11,11246.73,1188.68,19045.44,8518.57,5340.19,5227.02
09/15/11,11433.18,1209.11,19181.5,8668.86,5508.24,5337.54
09/16/11,11509.09,1216.01,19455.31,8864.16,5573.51,5368.41
09/19/11,11401.01,1204.09,18917.95,8864.16,5415.91,5259.56
09/20/11,11408.66,1202.09,19014.8,8721.24,5571.68,5363.71
09/21/11,11124.84,1166.76,18824.17,8741.16,5433.8,5288.41
09/22/11,10733.83,1129.56,17911.95,8560.26,5164.21,5041.61
09/23/11,10771.48,1136.43,17668.83,8560.26,5196.56,5066.81
09/26/11,11043.86,1162.95,17407.8,8374.13,5345.56,5089.37
09/27/11,11190.69,1175.38,18130.55,8609.95,5628.44,5294.05
09/28/11,11010.9,1151.06,18011.06,8615.65,5578.42,5217.63
09/29/11,11153.98,1160.4,18011.06,8701.23,5639.58,5196.84
09/30/11,10913.38,1131.42,17592.41,8700.29,5502.02,5128.48
3/10/11,10655.3,1099.23,16822.15,8545.48,5376.7,5075.5
4/10/11,10808.71,1123.95,16250.27,8456.12,5216.71,4944.44
5/10/11,10939.95,1144.03,16250.27,8382.98,5473.03,5102.17
6/10/11,11123.33,1164.97,17172.28,8522.02,5645.25,5291.26
7/10/11,11103.12,1155.46,17707.01,8605.62,5675.7,5303.4
10/10/11,11433.18,1194.89,17711.06,8605.62,5847.29,5399
11/10/11,11416.3,1195.54,18141.59,8773.68,5865.01,5395.7
12/10/11,11518.85,1207.25,18329.46,8738.9,5994.47,5441.8
10/13/11,11478.13,1203.66,18757.81,8823.25,5914.84,5403.38
10/14/11,11644.49,1224.58,18501.79,8747.96,5967.2,5466.36
10/17/11,11397,1200.86,18873.99,8879.6,5859.43,5436.7
10/18/11,11577.05,1225.38,18076.46,8741.91,5877.41,5410.35
10/19/11,11504.62,1209.88,18309.22,8772.54,5913.53,5450.49
10/20/11,11541.78,1215.39,17983.1,8682.15,5766.48,5384.68
10/21/11,11808.79,1238.25,18025.72,8678.89,5970.96,5488.65
10/24/11,11913.62,1254.19,18771.82,8843.98,6055.27,5548.06
10/25/11,11706.62,1229.05,18968.2,8762.31,6046.75,5525.54
10/26/11,11869.04,1242,19066.54,8748.47,6016.07,5553.24
10/27/11,12208.55,1284.59,19688.7,8926.54,6337.84,5713.82
10/28/11,12231.11,1285.09,20019.24,9050.47,6346.19,5702.24
10/31/11,11955.01,1253.3,19864.87,8988.39,6141.34,5544.22
1/11/11,11657.96,1218.28,19369.96,8835.52,5834.51,5421.57
2/11/11,11836.04,1237.9,19733.71,8640.42,5965.63,5484.1
3/11/11,12044.47,1261.15,19242.5,8640.42,6133.18,5545.64
4/11/11,11983.24,1253.23,19842.79,8801.4,5966.16,5527.16
7/11/11,12068.39,1261.12,19677.89,8767.09,5928.68,5510.82
8/11/11,12170.18,1275.92,19678.47,8655.51,5961.44,5567.34
9/11/11,11780.94,1229.1,20014.43,8755.44,5829.54,5460.38
10/11/11,11893.79,1239.69,18963.89,8500.8,5867.81,5444.82
11/11/11,12153.68,1263.85,19137.17,8514.47,6057.03,5545.38
11/14/11,12078.98,1251.78,19508.18,8603.7,5985.02,5519.04
11/15/11,12096.16,1257.81,19348.44,8541.93,5933.14,5517.44
11/16/11,11905.59,1236.91,18960.9,8463.16,5913.36,5509.02
11/17/11,11770.73,1216.13,18817.47,8479.63,5850.17,5423.14
11/18/11,11796.16,1215.65,18491.23,8374.91,5800.24,5362.94
11/21/11,11547.31,1192.98,18225.85,8348.27,5606,5222.6
11/22/11,11493.72,1188.04,18251.59,8314.74,5537.39,5206.82
11/23/11,11257.55,1161.79,17864.43,8314.74,5457.77,5139.78
11/24/11,11257.55,1161.79,17935.1,8165.18,5428.11,5127.57
11/25/11,11231.78,1158.67,17689.48,8160.01,5492.87,5164.65
11/28/11,11523.01,1192.55,18037.81,8287.49,5745.33,5312.76
11/29/11,11555.63,1195.19,18256.2,8477.82,5799.91,5337
11/30/11,12045.68,1246.96,17989.35,8434.61,6088.84,5505.42
1/12/11,12020.03,1244.58,19002.26,8597.38,6035.88,5489.34
2/12/11,12019.42,1244.28,19040.39,8643.75,6080.68,5552.29
5/12/11,12097.83,1257.08,19179.69,8695.98,6106.09,5567.96
6/12/11,12150.13,1258.47,18942.23,8575.16,6028.82,5568.72
7/12/11,12196.37,1261.01,19240.58,8722.17,5994.73,5546.91
8/12/11,11997.7,1234.35,19107.81,8664.58,5874.44,5483.77
9/12/11,12184.26,1255.19,18586.23,8536.46,5986.71,5529.21
12/12/11,12021.39,1236.47,18575.66,8653.82,5785.43,5427.86
12/13/11,11954.94,1225.73,18447.17,8552.81,5774.26,5490.15
12/14/11,11823.48,1211.82,18354.43,8519.13,5675.14,5366.8
12/15/11,11868.81,1215.75,18026.84,8377.37,5730.62,5400.85
12/16/11,11866.39,1219.66,18285.39,8401.72,5701.78,5387.34
12/19/11,11766.26,1205.35,18070.21,8296.12,5670.71,5364.99
12/20/11,12103.58,1241.3,18080.2,8336.48,5847.03,5419.6
12/21/11,12107.74,1243.72,18416.45,8459.98,5791.53,5389.74
12/22/11,12169.65,1254,18378.23,8395.16,5852.18,5456.97
12/23/11,12294,1265.33,18629.17,8395.16,5878.93,5512.7
12/26/11,12294,1265.33,18629.17,8479.34,5878.93,5512.7
12/27/11,12291.35,1265.43,18629.17,8440.56,5889.76,5512.7
12/28/11,12151.41,1249.64,18518.67,8423.62,5771.27,5507.4
12/29/11,12287.04,1263.02,18397.92,8398.89,5848.78,5566.77
12/30/11,12217.56,1257.6,18434.39,8455.35,5898.35,5572.28
2/1/12,12217.56,1257.6,18434.39,8455.35,6075.52,5572.28
3/1/12,12397.38,1277.06,18877.41,8455.35,6166.57,5699.91
4/1/12,12418.42,1277.3,18727.31,8560.11,6111.55,5668.45
5/1/12,12415.7,1281.06,18813.41,8488.71,6095.99,5624.26
6/1/12,12359.92,1277.81,18593.06,8390.35,6057.92,5649.68
9/1/12,12392.69,1280.7,18865.72,8390.35,6017.23,5612.26
10/1/12,12462.47,1292.08,19004.28,8422.26,6162.98,5696.7
11/1/12,12449.45,1292.48,19151.94,8447.88,6152.34,5670.82
12/1/12,12471.02,1295.5,19095.38,8385.59,6179.21,5662.42
01/13/12,12422.06,1289.09,19204.42,8500.02,6143.08,5636.64
01/16/12,12422.06,1289.09,19012.2,8378.36,6220.01,5657.44
01/17/12,12482.07,1293.67,19627.75,8466.4,6332.93,5693.95
01/18/12,12578.95,1308.04,19686.92,8550.58,6354.57,5702.37
01/19/12,12623.98,1314.5,19942.95,8639.68,6416.26,5741.15
01/20/12,12720.48,1315.38,20110.37,8766.36,6404.39,5728.55
01/23/12,12708.82,1316,20110.37,8765.9,6436.62,5782.56
01/24/12,12675.75,1314.65,20110.37,8785.33,6419.22,5751.9
01/25/12,12756.96,1326.05,20110.37,8883.69,6421.85,5723
01/26/12,12734.63,1318.43,20439.14,8849.47,6539.85,5795.2
01/27/12,12660.46,1316.33,20501.67,8841.22,6511.98,5733.45
01/30/12,12653.72,1313.01,20160.41,8793.05,6444.45,5671.09
01/31/12,12632.91,1312.41,20390.49,8802.51,6458.91,5681.61
1/2/12,12716.46,1324.09,20333.37,8809.79,6616.64,5790.72
2/2/12,12705.41,1325.54,20739.45,8876.82,6655.63,5796.07
3/2/12,12862.23,1344.9,20756.98,8831.93,6766.67,5901.07
6/2/12,12845.13,1344.33,20709.94,8929.2,6764.83,5892.2
7/2/12,12878.2,1347.05,20699.19,8917.52,6754.2,5890.26
8/2/12,12883.95,1349.96,21018.46,9015.59,6748.76,5875.93
9/2/12,12890.46,1351.95,21010.01,9002.24,6788.8,5895.47
10/2/12,12801.23,1342.64,20783.86,8947.17,6692.96,5852.39
02/13/12,12874.04,1351.77,20887.4,8999.18,6738.47,5905.7
02/14/12,12878.28,1350.5,20917.83,9052.07,6728.19,5899.87
02/15/12,12780.95,1343.23,21365.23,9260.34,6757.94,5892.16
02/16/12,12904.08,1358.04,21277.28,9238.1,6751.96,5885.38
02/17/12,12949.87,1361.23,21491.62,9384.17,6848.03,5905.07
02/20/12,12949.87,1361.23,21424.79,9485.09,6948.25,5945.25
02/21/12,12965.69,1362.21,21478.72,9463.02,6908.18,5928.2
02/22/12,12938.67,1357.66,21549.28,9554,6843.87,5916.55
02/23/12,12984.69,1363.46,21380.99,9595.57,6809.46,5937.89
02/24/12,12982.95,1365.74,21406.86,9647.38,6864.43,5935.13
02/27/12,12981.51,1367.59,21217.86,9633.93,6849.6,5915.55
02/28/12,13005.12,1372.18,21568.73,9722.52,6887.63,5927.91
02/29/12,12952.07,1365.68,21680.08,9723.24,6856.08,5871.51
1/3/12,12980.3,1374.09,21387.96,9707.37,6941.77,5931.25
2/3/12,12977.57,1369.63,21562.26,9777.03,6921.37,5911.13
5/3/12,12962.81,1364.33,21265.31,9698.59,6866.46,5874.82
6/3/12,12759.15,1343.36,20806.25,9637.63,6633.11,5765.8
7/3/12,12837.33,1352.63,20627.78,9576.06,6671.11,5791.41
8/3/12,12907.94,1365.91,20900.73,9768.96,6834.54,5859.73
9/3/12,12922.02,1370.87,21086,9929.74,6880.21,5887.49
12/3/12,12959.71,1371.09,21134.18,9889.86,6901.35,5892.75
03/13/12,13177.68,1395.95,21339.7,9899.08,6995.91,5955.91
03/14/12,13194.1,1394.28,21307.89,10050.52,7079.42,5945.43
03/15/12,13252.76,1402.6,21353.53,10123.28,7144.45,5940.72
03/16/12,13232.62,1404.17,21317.85,10129.83,7157.82,5965.58
03/19/12,13239.13,1409.75,21115.29,10141.99,7154.22,5961.11
03/20/12,13170.19,1405.52,20888.24,10141.99,7054.94,5891.41
03/21/12,13124.62,1402.89,20856.63,10086.49,7071.32,5891.95
03/22/12,13046.14,1392.78,20901.56,10127.08,6981.26,5845.65
03/23/12,13080.73,1397.11,20668.8,10011.47,6995.62,5854.89
03/26/12,13241.63,1416.51,20668.86,10018.24,7079.23,5902.7
03/27/12,13197.73,1412.52,21046.91,10255.15,7078.9,5869.55
03/28/12,13126.21,1405.54,20885.42,10182.57,6998.8,5808.99
03/29/12,13145.82,1403.28,20609.39,10114.79,6875.15,5742.03
03/30/12,13212.04,1408.47,20555.58,10083.56,6946.83,5768.45
2/4/12,13264.49,1419.04,20522.26,10109.87,7056.65,5874.89
3/4/12,13199.55,1413.38,20790.98,10050.39,6982.28,5838.34
4/4/12,13074.75,1398.96,20790.98,9819.99,6784.06,5703.77
5/4/12,13060.14,1398.08,20593,9767.61,6775.26,5723.67
6/4/12,13060.14,1398.08,20593,9688.45,6775.26,5723.67
9/4/12,12929.59,1382.2,20593,9546.26,6775.26,5723.67
10/4/12,12715.93,1358.59,20356.24,9538.02,6606.43,5595.55
11/4/12,12805.39,1368.71,20140.67,9458.74,6674.73,5634.74
12/4/12,12986.58,1387.57,20327.32,9524.79,6743.24,5710.46
04/13/12,12849.59,1370.26,20701.04,9637.99,6583.9,5651.79
04/16/12,12921.41,1369.57,20610.64,9470.64,6625.19,5666.28
04/17/12,13115.54,1390.78,20562.31,9464.71,6801,5766.95
04/18/12,13032.75,1385.14,20780.73,9667.26,6732.03,5745.29
04/19/12,12964.1,1376.92,20995.01,9588.38,6671.22,5744.55
04/20/12,13029.26,1378.53,21010.64,9561.36,6750.12,5772.15
04/23/12,12927.17,1366.94,20624.39,9542.17,6523,5665.57
04/24/12,13001.56,1371.97,20677.16,9468.04,6590.41,5709.49
04/25/12,13090.72,1390.69,20646.29,9561.01,6704.5,5718.89
04/26/12,13204.62,1399.98,20809.71,9561.83,6739.9,5748.72
04/27/12,13228.31,1403.36,20741.45,9520.89,6801.32,5777.11
04/30/12,13213.63,1397.91,21094.21,9520.89,6761.19,5737.78
1/5/12,13279.32,1405.82,21094.21,9350.95,6761.19,5812.23
2/5/12,13268.57,1402.31,21309.08,9380.25,6710.77,5758.11
3/5/12,13206.59,1391.57,21249.53,9380.25,6694.44,5766.55
4/5/12,13038.27,1369.1,21086,9380.25,6561.47,5655.06
7/5/12,13008.53,1369.58,20536.65,9119.14,6569.48,5655.06
8/5/12,12932.09,1363.72,20484.75,9181.65,6444.74,5554.55
9/5/12,12835.06,1354.58,20330.64,9045.06,6475.31,5530.05
10/5/12,12855.04,1357.99,20227.28,9009.65,6518,5543.95
11/5/12,12820.6,1353.39,19964.63,8953.31,6579.93,5575.52
05/14/12,12695.35,1338.35,19735.04,8973.84,6451.97,5465.52
05/15/12,12632,1330.66,19894.31,8900.74,6401.06,5437.62
05/16/12,12598.55,1324.8,19259.83,8801.17,6384.26,5405.25
05/17/12,12442.49,1304.86,19200.93,8876.59,6308.96,5338.38
05/18/12,12369.38,1295.22,18951.85,8611.31,6271.22,5267.62
05/21/12,12504.48,1315.99,18922.32,8633.89,6331.04,5304.48
05/22/12,12502.81,1316.63,19039.15,8729.29,6435.6,5403.28
05/23/12,12496.15,1318.86,18786.19,8556.6,6285.75,5266.41
05/24/12,12529.75,1320.68,18666.4,8563.38,6315.89,5350.05
05/25/12,12454.83,1317.82,18713.41,8580.39,6339.94,5351.53
05/28/12,12454.83,1317.82,18800.99,8593.15,6323.19,5356.34
05/29/12,12580.69,1332.42,19055.46,8657.08,6396.84,5391.14
05/30/12,12419.86,1313.32,18690.22,8633.19,6280.8,5297.28
05/31/12,12393.45,1310.33,18629.52,8542.73,6264.38,5320.86
1/6/12,12118.57,1278.04,18558.34,8440.25,6050.29,5260.19
4/6/12,12101.46,1278.18,18185.59,8295.63,5978.23,5260.19
5/6/12,12127.95,1285.5,18259.03,8382,5969.4,5260.19
6/6/12,12414.79,1315.13,18520.53,8533.53,6093.99,5384.11
7/6/12,12460.96,1314.99,18678.29,8639.72,6144.22,5447.79
8/6/12,12554.2,1325.66,18502.34,8459.26,6130.82,5435.08
11/6/12,12411.23,1308.93,18953.63,8624.9,6141.05,5432.37
12/6/12,12573.8,1324.18,18872.56,8536.72,6161.24,5473.74
06/13/12,12496.38,1314.88,19026.52,8587.84,6152.49,5483.81
06/14/12,12651.91,1329.1,18808.4,8568.89,6138.61,5467.05
06/15/12,12767.17,1342.84,19233.94,8569.32,6229.41,5478.81
06/18/12,12741.82,1344.78,19427.81,8721.02,6248.2,5491.09
06/19/12,12837.33,1357.98,19416.67,8655.87,6363.36,5586.31
06/20/12,12824.39,1355.69,19518.85,8752.31,6392.13,5622.29
06/21/12,12573.57,1325.51,19265.07,8824.07,6343.13,5566.36
06/22/12,12640.78,1335.02,18995.13,8798.35,6263.25,5513.69
06/25/12,12502.66,1313.72,18897.45,8734.62,6132.39,5450.65
06/26/12,12534.67,1319.99,18981.84,8663.99,6136.69,5446.96
06/27/12,12627.01,1331.85,19176.95,8730.49,6228.99,5523.92
06/28/12,12602.26,1329.04,19025.27,8874.11,6149.91,5493.06
06/29/12,12880.09,1362.16,19441.46,9006.78,6416.28,5571.15
2/7/12,12871.39,1365.51,19441.46,9003.48,6496.08,5640.64
3/7/12,12943.82,1374.02,19735.53,9066.59,6578.21,5687.73
4/7/12,12943.82,1374.02,19709.75,9104.17,6564.8,5684.47
5/7/12,12896.67,1367.58,19809.13,9079.8,6535.56,5692.63
6/7/12,12772.47,1354.68,19800.64,9020.75,6410.11,5662.63
9/7/12,12736.29,1352.46,19428.09,8896.88,6387.57,5627.33
10/7/12,12653.12,1341.47,19396.36,8857.73,6438.33,5664.07
11/7/12,12604.53,1341.45,19419.87,8851,6453.85,5664.48
12/7/12,12573.27,1334.76,19025.11,8720.01,6419.35,5608.25
07/13/12,12777.09,1356.78,19092.63,8724.12,6557.1,5666.13
07/16/12,12727.21,1353.64,19121.34,8724.12,6565.72,5662.43
07/17/12,12805.54,1363.67,19455.33,8755,6577.64,5629.09
07/18/12,12908.7,1372.78,19239.88,8726.74,6684.42,5685.77
07/19/12,12943.36,1376.51,19559.05,8795.55,6758.39,5714.19
07/20/12,12822.57,1362.66,19640.8,8669.87,6630.02,5651.77
07/23/12,12721.46,1350.52,19053.47,8508.32,6419.33,5533.87
07/24/12,12617.32,1338.31,18903.2,8488.09,6390.41,5499.23
07/25/12,12676.05,1337.89,18877.33,8365.9,6406.52,5498.32
07/26/12,12887.93,1360.02,18892.79,8443.1,6582.96,5573.16
07/27/12,13075.66,1385.97,19274.96,8566.64,6689.4,5627.21
07/30/12,13073.01,1385.3,19585.4,8635.44,6774.06,5693.63
07/31/12,13008.68,1379.32,19796.81,8695.06,6772.26,5635.28
1/8/12,12971.06,1375.14,19820.38,8641.85,6754.46,5712.82
2/8/12,12878.88,1365,19690.2,8653.18,6606.09,5662.3
3/8/12,13096.17,1390.99,19666.18,8555.11,6865.66,5787.28
6/8/12,13117.51,1394.23,19998.72,8726.29,6918.72,5808.77
7/8/12,13168.6,1401.35,20072.55,8803.31,6967.95,5841.24
8/8/12,13175.64,1402.22,20065.52,8881.16,6966.15,5845.92
9/8/12,13165.19,1402.8,20269.47,8978.6,6964.99,5851.51
10/8/12,13207.95,1405.87,20136.12,8891.44,6944.56,5847.11
08/13/12,13169.43,1404.11,20081.36,8885.15,6909.68,5831.88
08/14/12,13172.14,1403.93,20291.68,8929.88,6974.39,5864.78
08/15/12,13164.78,1405.53,20052.29,8925.04,6946.8,5833.04
08/16/12,13250.11,1415.51,19962.95,9092.76,6996.29,5834.51
08/17/12,13275.2,1418.16,20116.07,9162.5,7040.88,5852.42
08/20/12,13271.64,1418.13,20104.27,9171.16,7033.68,5824.37
08/21/12,13203.58,1413.17,20100.09,9156.92,7089.32,5857.52
08/22/12,13172.76,1413.49,19887.78,9131.74,7017.75,5774.2
08/23/12,13057.46,1402.08,20132.24,9178.12,6949.57,5776.6
08/24/12,13157.97,1411.13,19880.03,9070.76,6971.07,5776.6
08/27/12,13124.67,1410.44,19798.67,9085.39,7047.45,5776.6
08/28/12,13102.99,1409.3,19811.8,9033.29,7002.68,5775.71
08/29/12,13107.48,1410.49,19788.51,9069.81,7010.57,5743.53
08/30/12,13000.71,1399.48,19552.91,8983.78,6895.49,5719.45
08/31/12,13090.84,1406.58,19482.57,8839.91,6970.79,5711.48
3/9/12,13090.84,1406.58,19559.21,8783.89,7014.83,5758.41
4/9/12,13035.94,1404.94,19429.91,8775.51,6932.58,5672.01
5/9/12,13047.48,1403.44,19145.07,8679.82,6964.69,5657.86
6/9/12,13292,1432.12,19209.3,8680.57,7167.33,5777.34
7/9/12,13306.64,1437.92,19802.16,8871.65,7214.5,5794.8
10/9/12,13254.29,1429.08,19827.17,8869.37,7213.7,5793.2
11/9/12,13323.36,1433.56,19857.88,8807.38,7310.11,5792.19
12/9/12,13333.35,1436.56,20075.39,8959.96,7343.53,5782.08
09/13/12,13539.86,1459.99,20047.63,8995.15,7310.32,5819.92
09/14/12,13593.37,1465.77,20629.78,9159.39,7412.13,5915.55
09/17/12,13553.1,1461.19,20658.11,9159.39,7403.69,5893.52
09/18/12,13564.64,1459.32,20601.93,9123.77,7347.69,5868.16
09/19/12,13577.96,1461.05,20841.91,9232.21,7390.76,5888.48
09/20/12,13596.93,1460.26,20590.92,9086.98,7389.49,5854.64
09/21/12,13579.47,1460.15,20734.94,9110,7451.62,5852.62
09/24/12,13558.92,1456.89,20694.7,9069.29,7413.16,5838.84
09/25/12,13457.55,1441.59,20698.68,9091.54,7425.11,5859.71
09/26/12,13413.51,1433.32,20527.73,8906.7,7276.51,5768.09
09/27/12,13485.97,1447.15,20762.29,8949.87,7290.02,5779.42
09/28/12,13437.13,1440.67,20840.38,8870.16,7216.15,5742.07
1/10/12,13515.11,1444.49,20840.38,8796.51,7326.73,5820.45
2/10/12,13482.36,1445.75,20840.38,8786.05,7305.86,5809.45
3/10/12,13494.61,1450.99,20888.28,8746.87,7322.08,5825.81
4/10/12,13575.36,1461.4,20907.95,8824.59,7305.21,5827.78
5/10/12,13610.15,1460.93,21012.38,8863.3,7397.87,5871.02
8/10/12,13583.65,1455.88,20824.56,8863.3,7291.21,5841.74
9/10/12,13473.53,1441.48,20937.28,8769.59,7234.53,5810.25
10/10/12,13344.97,1432.56,20919.6,8596.23,7205.23,5776.71
11/10/12,13326.39,1432.84,20999.05,8546.78,7281.7,5829.75
12/10/12,13328.85,1428.59,21136.43,8534.12,7232.49,5793.32
10/15/12,13424.23,1440.13,21148.25,8577.93,7261.25,5805.61
10/16/12,13551.78,1454.92,21207.07,8701.31,7376.27,5870.54
10/17/12,13557,1460.91,21416.64,8806.55,7394.55,5910.91
10/18/12,13548.94,1457.34,21518.71,8982.86,7437.23,5917.05
10/19/12,13343.51,1433.19,21551.76,9002.68,7380.64,5896.15
